task,init_index,success,completion_rate,total_plan_ms,total_exec_ms,total_steps,wall_ms,seg0_plan_ms,seg0_exec_ms,seg0_ok,seg1_plan_ms,seg1_exec_ms,seg1_ok,seg2_plan_ms,seg2_exec_ms,seg2_ok,seg3_plan_ms,seg3_exec_ms,seg3_ok,seg4_plan_ms,seg4_exec_ms,seg4_ok,seg5_plan_ms,seg5_exec_ms,seg5_ok,seg6_plan_ms,seg6_exec_ms,seg6_ok,fail_reason
pick_up_the_orange_juice_and_place_it_in_the_basket,2,1,1.0000,909.1,13929.7,666,15871.3,134.5,89.7,1,116.3,3566.2,1,169.2,2255.2,1,124.6,1558.5,1,126.0,2389.7,1,130.4,2741.6,1,108.2,1328.7,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,3,1,1.0000,922.2,12381.7,587,14361.4,121.7,82.2,1,106.4,1628.6,1,162.1,2430.0,1,121.4,1806.1,1,124.5,2289.2,1,127.4,2742.5,1,158.7,1403.1,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,4,1,1.0000,839.0,13081.4,647,14892.2,112.1,79.2,1,104.1,3023.8,1,174.6,2216.4,1,114.5,1495.9,1,112.9,2273.0,1,108.8,2659.0,1,111.9,1334.1,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,5,1,1.0000,820.7,12955.6,646,14811.9,110.9,79.9,1,100.6,2895.5,1,169.0,2079.1,1,113.9,1427.4,1,105.6,2443.5,1,113.6,2686.2,1,107.0,1343.9,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,6,1,1.0000,919.1,12946.8,595,14960.1,123.6,87.9,1,110.7,1915.2,1,168.4,2497.2,1,142.8,1775.5,1,124.1,2275.4,1,128.4,2925.6,1,121.2,1470.0,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,7,1,1.0000,843.5,12503.2,619,14332.0,126.3,89.6,1,108.9,2590.3,1,158.7,2160.3,1,105.7,1474.3,1,106.1,2106.0,1,130.6,2736.0,1,107.2,1346.8,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,8,1,1.0000,835.1,14881.9,739,16779.1,116.6,82.8,1,107.7,4635.9,1,152.7,2077.4,1,104.9,1394.3,1,106.1,2630.5,1,140.9,2683.7,1,106.2,1377.2,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,9,1,1.0000,820.1,13444.1,667,15289.1,116.3,80.1,1,101.1,2668.2,1,156.2,2163.2,1,110.4,1440.2,1,111.4,2898.6,1,114.5,2764.6,1,110.1,1429.2,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,10,1,1.0000,870.9,13262.8,639,15151.3,115.4,80.7,1,103.4,3200.0,1,169.4,2243.7,1,120.5,1531.6,1,125.0,2176.2,1,132.1,2668.7,1,105.0,1362.0,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,11,1,1.0000,875.0,12951.5,634,14825.2,139.8,96.7,1,127.5,2587.0,1,175.4,2120.1,1,104.3,1449.2,1,105.5,2625.3,1,114.0,2704.1,1,108.6,1369.2,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,12,1,1.0000,825.2,13512.3,663,15335.5,113.2,80.0,1,102.6,3190.8,1,176.6,2137.9,1,108.2,1452.4,1,107.7,2613.6,1,105.6,2686.4,1,111.2,1351.2,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,13,1,1.0000,866.3,13519.0,667,15360.2,120.6,91.7,1,109.7,3009.8,1,156.4,2125.9,1,108.5,1471.2,1,135.4,2797.0,1,128.7,2673.9,1,107.1,1349.6,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,14,1,1.0000,845.2,12067.7,602,13844.9,135.9,96.2,1,128.9,2033.6,1,137.8,2245.9,1,100.5,1640.2,1,103.2,2178.6,1,132.7,2559.5,1,106.3,1313.7,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,15,1,1.0000,925.9,13813.6,656,15749.5,129.4,120.8,1,107.0,3058.5,1,162.9,2061.1,1,146.2,1556.4,1,125.2,2604.3,1,132.9,2982.1,1,122.3,1430.4,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,16,1,1.0000,896.8,13408.0,646,15358.0,117.6,80.5,1,100.0,3255.3,1,157.4,2260.0,1,160.4,1543.3,1,123.9,2188.9,1,106.8,2599.1,1,130.9,1480.7,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,17,1,1.0000,811.8,12570.1,631,14364.6,110.3,77.3,1,99.1,2671.1,1,156.6,2148.6,1,114.0,1491.4,1,113.9,2209.3,1,105.9,2626.2,1,112.0,1346.2,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,18,1,1.0000,821.3,13527.5,675,15364.1,113.9,80.0,1,104.1,3249.9,1,153.7,2105.8,1,115.8,1476.2,1,108.8,2476.5,1,110.4,2768.8,1,114.5,1370.1,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,19,1,1.0000,848.1,15334.8,758,17185.7,119.9,89.4,1,122.7,4846.2,1,162.1,2144.3,1,111.5,1484.9,1,107.7,2591.3,1,117.0,2805.2,1,107.2,1373.4,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,20,1,1.0000,838.5,13612.5,664,15435.6,119.8,92.0,1,108.3,3193.9,1,170.3,2086.3,1,105.6,1481.8,1,106.4,2588.2,1,119.7,2777.1,1,108.3,1393.2,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,21,1,1.0000,871.4,13045.8,642,14916.0,123.3,88.6,1,156.7,2258.1,1,163.1,2129.0,1,108.9,1576.3,1,106.9,2856.5,1,106.8,2740.7,1,105.8,1396.5,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,22,1,1.0000,898.4,16014.0,758,17917.4,112.1,82.2,1,175.7,5688.0,1,160.3,1878.4,1,116.0,1443.6,1,108.3,2799.3,1,108.6,2716.5,1,117.5,1406.0,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,23,1,1.0000,816.9,12425.6,614,14230.7,118.5,79.9,1,105.2,1747.0,1,154.1,2278.9,1,109.2,1651.4,1,114.5,2613.3,1,104.5,2712.3,1,110.8,1342.8,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,24,1,1.0000,842.6,13313.4,660,15204.8,141.6,80.2,1,100.3,2790.0,1,159.9,2187.1,1,114.4,1503.8,1,103.6,2749.7,1,109.1,2644.8,1,113.7,1357.8,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,25,1,1.0000,924.6,13185.8,634,15144.5,130.4,87.5,1,136.1,2723.0,1,156.7,2192.8,1,113.5,1467.2,1,113.5,2316.2,1,123.0,2882.5,1,151.4,1516.6,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,26,1,1.0000,906.8,13163.2,614,15132.8,129.2,106.6,1,111.3,2211.7,1,176.2,2379.5,1,127.0,1698.9,1,125.1,2687.5,1,121.1,2692.9,1,117.0,1386.1,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,27,1,1.0000,865.8,13880.2,663,15712.7,113.4,79.9,1,101.7,3518.0,1,176.4,2135.9,1,111.8,1435.3,1,111.0,2695.6,1,145.2,2682.4,1,106.3,1332.9,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,28,1,1.0000,932.0,12584.2,607,14525.2,128.5,92.2,1,120.1,1762.4,1,163.9,2367.4,1,118.6,1689.2,1,161.6,2521.6,1,118.7,2753.5,1,120.6,1398.0,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,29,1,1.0000,847.3,12962.3,634,14815.9,125.1,85.1,1,110.0,2375.3,1,164.7,2176.8,1,117.7,1519.4,1,103.6,2673.5,1,115.3,2722.5,1,111.0,1409.6,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,30,1,1.0000,886.6,13258.6,641,15132.4,120.2,87.5,1,106.6,2658.5,1,188.7,2200.4,1,109.0,1512.6,1,105.8,2499.1,1,124.4,2865.2,1,131.9,1435.2,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,31,1,1.0000,812.6,12602.5,624,14394.8,112.2,80.2,1,104.9,1871.0,1,163.6,2252.9,1,112.6,1546.7,1,102.7,2627.1,1,107.8,2855.1,1,108.7,1369.6,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,32,1,1.0000,926.3,16144.5,756,18144.9,119.7,88.4,1,117.8,5179.7,1,184.6,1938.9,1,123.0,1548.5,1,124.6,3028.3,1,132.6,2896.1,1,124.1,1464.7,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,33,1,1.0000,925.2,13596.5,621,15616.7,121.0,84.5,1,105.1,2720.3,1,175.3,2392.1,1,133.7,1632.5,1,130.2,2323.2,1,128.9,2949.4,1,131.1,1494.5,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,34,1,1.0000,887.7,13450.9,629,15382.1,114.4,88.5,1,107.5,2203.1,1,174.9,2313.2,1,115.1,1547.5,1,119.7,2908.7,1,128.5,2918.9,1,127.6,1471.1,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,35,1,1.0000,854.8,12275.3,607,14099.7,118.1,87.9,1,113.9,2006.7,1,161.6,2208.3,1,110.7,1566.4,1,110.8,2323.7,1,103.9,2715.4,1,135.9,1366.9,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,36,1,1.0000,846.9,15204.3,753,17023.8,117.6,89.6,1,111.6,4947.1,1,162.8,2105.5,1,106.1,1417.6,1,107.4,2568.6,1,115.9,2694.8,1,125.5,1381.3,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,37,1,1.0000,818.2,12847.2,646,14690.2,116.7,79.2,1,101.7,2836.8,1,164.7,2103.1,1,112.5,1402.9,1,105.0,2427.7,1,105.7,2636.4,1,111.8,1361.2,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,38,1,1.0000,827.8,12846.6,631,14657.0,115.0,80.0,1,105.9,2454.6,1,164.8,2183.4,1,112.0,1546.7,1,110.0,2485.8,1,109.8,2708.1,1,110.1,1388.0,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,39,1,1.0000,932.4,13580.2,616,15625.6,128.4,85.7,1,120.7,2472.6,1,173.5,2368.0,1,124.3,1671.2,1,136.0,2556.2,1,125.7,2942.6,1,123.9,1484.0,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,40,1,1.0000,931.4,12745.5,587,14699.1,132.0,90.1,1,122.0,1901.2,1,170.2,2562.5,1,127.0,1792.6,1,122.8,2262.2,1,145.0,2756.8,1,112.4,1380.1,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,41,1,1.0000,922.6,13768.7,641,15765.5,126.8,92.5,1,109.7,2245.8,1,160.0,2234.7,1,144.6,1677.7,1,115.6,2975.0,1,131.9,3042.3,1,133.9,1500.6,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,42,1,1.0000,904.6,13450.3,609,15400.3,121.7,88.2,1,110.8,1846.6,1,164.2,2412.3,1,122.4,1829.7,1,128.8,2705.0,1,124.3,3060.7,1,132.4,1507.8,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,43,1,1.0000,875.1,12184.1,599,14038.9,121.2,89.2,1,111.6,1748.0,1,162.8,2268.5,1,150.5,1620.0,1,112.6,2363.0,1,112.4,2680.6,1,103.9,1414.9,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,44,1,1.0000,825.3,13586.4,666,15401.9,111.6,82.0,1,104.5,3030.3,1,161.7,2151.4,1,115.4,1442.8,1,111.4,2794.9,1,106.6,2721.8,1,114.1,1363.3,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,45,1,1.0000,906.9,13718.7,638,15682.2,116.2,80.4,1,105.4,2637.8,1,172.6,2352.1,1,134.0,1599.2,1,122.7,2673.1,1,130.4,2919.1,1,125.6,1457.0,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,46,1,1.0000,908.2,14348.2,663,16318.8,120.2,88.0,1,107.0,3312.8,1,171.2,2201.1,1,131.6,1557.0,1,125.0,2823.0,1,130.4,2899.8,1,122.9,1466.4,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,47,1,1.0000,836.9,12154.4,594,13986.2,121.8,89.8,1,113.7,1645.3,1,161.9,2301.8,1,106.0,1654.3,1,114.8,2379.8,1,111.7,2703.2,1,107.0,1380.2,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,48,1,1.0000,815.0,11643.5,577,13431.5,121.5,91.2,1,107.9,1453.7,1,143.0,2276.3,1,104.5,1705.8,1,107.5,2027.9,1,120.9,2722.6,1,109.8,1366.0,1,
pick_up_the_orange_juice_and_place_it_in_the_basket,49,1,1.0000,865.2,12077.5,584,13991.2,121.2,88.2,1,106.4,1440.5,1,170.8,2290.2,1,104.2,1655.2,1,107.0,2165.1,1,124.6,2960.3,1,130.9,1478.0,1,
