task,init_index,success,completion_rate,total_plan_ms,total_exec_ms,total_steps,wall_ms,seg0_plan_ms,seg0_exec_ms,seg0_ok,seg1_plan_ms,seg1_exec_ms,seg1_ok,seg2_plan_ms,seg2_exec_ms,seg2_ok,seg3_plan_ms,seg3_exec_ms,seg3_ok,seg4_plan_ms,seg4_exec_ms,seg4_ok,seg5_plan_ms,seg5_exec_ms,seg5_ok,seg6_plan_ms,seg6_exec_ms,seg6_ok,fail_reason
pick_up_the_alphabet_soup_and_place_it_in_the_basket,22,1,1.0000,879.9,16090.1,694,18019.3,150.5,92.4,1,110.5,2709.3,1,122.2,3010.5,1,110.6,2107.7,1,106.4,3618.1,1,159.9,3078.9,1,119.8,1473.1,1,
pick_up_the_alphabet_soup_and_place_it_in_the_basket,23,1,1.0000,865.8,14901.5,650,16865.3,122.6,93.1,1,114.9,1805.6,1,111.7,3029.2,1,117.4,2222.0,1,109.9,3141.4,1,162.8,3119.5,1,126.4,1490.6,1,
pick_up_the_alphabet_soup_and_place_it_in_the_basket,24,1,1.0000,889.7,14780.4,648,16786.4,161.6,92.5,1,112.4,1564.2,1,113.0,3114.9,1,111.2,2240.4,1,109.0,3199.0,1,162.8,3063.0,1,119.7,1506.4,1,
pick_up_the_alphabet_soup_and_place_it_in_the_basket,25,1,1.0000,829.0,14803.6,654,16765.9,114.3,81.7,1,103.9,1438.5,1,105.8,3357.8,1,108.4,2532.1,1,130.0,3069.3,1,151.2,2839.0,1,115.3,1485.1,1,
pick_up_the_alphabet_soup_and_place_it_in_the_basket,26,1,1.0000,843.6,15720.9,683,17648.2,122.8,93.7,1,119.5,2197.4,1,109.7,3014.7,1,117.3,2162.8,1,107.1,3649.7,1,152.6,3138.9,1,114.6,1463.7,1,
pick_up_the_alphabet_soup_and_place_it_in_the_basket,27,1,1.0000,926.0,15445.7,652,17456.1,114.7,83.5,1,109.6,1663.8,1,135.6,3354.9,1,127.9,2478.0,1,136.4,3592.4,1,191.0,2815.4,1,110.7,1457.6,1,
pick_up_the_alphabet_soup_and_place_it_in_the_basket,28,1,1.0000,894.7,16948.3,724,19021.3,122.9,92.3,1,115.8,2437.4,1,117.3,3267.3,1,111.2,2580.1,1,113.8,3896.7,1,160.2,3203.8,1,153.5,1470.6,1,
pick_up_the_alphabet_soup_and_place_it_in_the_basket,29,1,1.0000,854.4,15757.9,673,17708.8,112.7,82.6,1,107.4,2042.6,1,129.2,3064.5,1,107.0,2350.3,1,107.2,3588.1,1,168.9,3066.2,1,122.0,1563.5,1,
pick_up_the_alphabet_soup_and_place_it_in_the_basket,30,1,1.0000,893.3,15751.4,691,17777.3,117.0,98.6,1,120.8,2149.4,1,137.6,3065.8,1,156.7,2234.3,1,105.1,3621.7,1,145.4,3101.6,1,110.6,1479.9,1,
pick_up_the_alphabet_soup_and_place_it_in_the_basket,31,1,1.0000,819.1,16784.7,720,18684.9,117.7,91.5,1,109.3,2417.2,1,110.6,3382.5,1,112.0,2591.1,1,103.1,3969.2,1,155.8,2856.8,1,110.7,1476.5,1,
pick_up_the_alphabet_soup_and_place_it_in_the_basket,32,1,1.0000,881.3,16369.4,702,18411.7,139.9,92.4,1,114.2,2210.5,1,109.0,3337.6,1,116.6,2676.9,1,109.7,3734.9,1,168.0,2859.5,1,123.8,1457.6,1,
