task,init_index,success,completion_rate,total_plan_ms,total_exec_ms,total_steps,wall_ms,seg0_plan_ms,seg0_exec_ms,seg0_ok,seg1_plan_ms,seg1_exec_ms,seg1_ok,seg2_plan_ms,seg2_exec_ms,seg2_ok,seg3_plan_ms,seg3_exec_ms,seg3_ok,seg4_plan_ms,seg4_exec_ms,seg4_ok,seg5_plan_ms,seg5_exec_ms,seg5_ok,seg6_plan_ms,seg6_exec_ms,seg6_ok,fail_reason
pick_up_the_cream_cheese_and_place_it_in_the_basket,39,1,1.0000,827.6,14587.6,683,16416.3,114.8,89.4,1,110.8,2474.8,1,109.9,2974.7,1,115.5,2137.1,1,109.4,2578.1,1,161.3,2863.5,1,105.9,1470.0,1,
pick_up_the_cream_cheese_and_place_it_in_the_basket,40,1,1.0000,822.6,15102.7,715,16942.7,118.0,91.9,1,108.7,2848.1,1,110.2,2853.7,1,110.6,1988.3,1,105.8,2986.5,1,160.6,2859.8,1,108.7,1474.4,1,
pick_up_the_cream_cheese_and_place_it_in_the_basket,41,1,1.0000,816.6,14757.0,704,16619.4,121.3,92.5,1,111.3,2260.8,1,105.5,2980.1,1,107.1,2169.4,1,110.0,3102.3,1,147.8,2729.2,1,113.5,1422.6,1,
pick_up_the_cream_cheese_and_place_it_in_the_basket,42,1,1.0000,833.4,15032.7,718,16825.9,120.2,92.3,1,107.0,3136.2,1,110.9,2853.9,1,108.0,2083.1,1,104.7,2727.6,1,175.0,2725.3,1,107.5,1414.2,1,
pick_up_the_cream_cheese_and_place_it_in_the_basket,43,1,1.0000,926.8,15815.7,698,17793.0,139.4,97.6,1,122.1,2966.8,1,126.5,3222.1,1,128.7,2270.9,1,120.4,2791.5,1,161.3,2932.4,1,128.4,1534.4,1,
pick_up_the_cream_cheese_and_place_it_in_the_basket,44,1,1.0000,869.1,16601.1,737,18502.3,118.1,91.5,1,110.9,3928.1,1,125.3,3021.1,1,126.0,2161.4,1,126.7,3101.2,1,150.5,2798.9,1,111.8,1498.9,1,
pick_up_the_cream_cheese_and_place_it_in_the_basket,45,1,1.0000,815.0,14747.0,690,16555.4,117.7,94.2,1,111.5,2303.0,1,104.5,3062.5,1,114.3,2178.4,1,106.7,2831.5,1,148.1,2830.2,1,112.2,1447.2,1,
pick_up_the_cream_cheese_and_place_it_in_the_basket,46,1,1.0000,845.6,14165.9,660,16069.4,120.0,92.9,1,111.2,2302.4,1,111.9,3010.9,1,106.2,2088.8,1,106.2,2098.5,1,161.3,3020.7,1,128.8,1551.7,1,
pick_up_the_cream_cheese_and_place_it_in_the_basket,47,1,1.0000,907.8,15834.5,701,17762.1,128.3,95.8,1,124.5,3052.7,1,119.9,3109.5,1,125.4,2204.5,1,122.3,2767.0,1,158.8,2983.0,1,128.5,1621.9,1,
pick_up_the_cream_cheese_and_place_it_in_the_basket,48,1,1.0000,841.2,14446.3,676,16277.9,116.9,92.0,1,107.4,2533.6,1,103.8,2894.3,1,120.2,2065.9,1,102.3,2353.5,1,159.1,2933.9,1,131.5,1573.0,1,
pick_up_the_cream_cheese_and_place_it_in_the_basket,49,1,1.0000,826.0,14449.6,688,16321.7,123.2,94.3,1,112.1,2558.8,1,103.9,2851.9,1,112.6,2083.8,1,110.9,2575.6,1,157.2,2828.4,1,106.1,1456.8,1,
pick_up_the_ketchup_and_place_it_in_the_basket,0,0,0.0000,864.4,15958.3,662,17988.5,109.7,82.1,1,103.8,1626.9,1,106.4,3127.2,1,109.5,1994.7,1,105.2,3813.6,1,175.8,5310.8,1,154.1,3.0,1,
pick_up_the_ketchup_and_place_it_in_the_basket,1,1,1.0000,868.4,15752.2,670,17706.7,112.5,82.0,1,105.1,2209.1,1,125.4,3084.0,1,114.7,1825.0,1,109.1,3643.5,1,188.5,4908.5,1,113.1,0.1,1,
pick_up_the_ketchup_and_place_it_in_the_basket,2,0,0.0000,846.4,15308.6,659,17240.7,117.6,91.0,1,109.4,1786.0,1,107.5,2976.3,1,108.0,1887.9,1,107.9,3663.4,1,185.0,4903.9,1,111.0,0.1,1,
pick_up_the_ketchup_and_place_it_in_the_basket,3,1,1.0000,946.9,16495.2,688,18621.5,139.3,100.3,1,127.4,2676.4,1,126.0,3036.0,1,122.7,1837.3,1,119.2,3884.9,1,185.3,3526.4,1,126.9,1433.9,1,
pick_up_the_ketchup_and_place_it_in_the_basket,4,1,1.0000,839.0,14512.2,652,16443.4,118.3,91.4,1,110.8,1854.8,1,110.9,2803.1,1,108.1,1772.4,1,106.9,3334.5,1,170.3,3304.0,1,113.7,1352.0,1,
pick_up_the_ketchup_and_place_it_in_the_basket,5,1,1.0000,812.6,14243.5,616,16189.4,113.0,83.1,1,106.6,1456.6,1,107.7,2788.8,1,106.3,1728.5,1,108.0,3269.8,1,155.0,4916.6,1,116.1,0.1,1,
pick_up_the_ketchup_and_place_it_in_the_basket,6,1,1.0000,867.3,15166.1,666,17105.5,110.6,83.8,1,109.1,1910.1,1,109.4,2876.2,1,114.1,1848.9,1,105.6,3556.8,1,166.7,4890.2,1,151.8,0.2,1,
pick_up_the_ketchup_and_place_it_in_the_basket,7,1,1.0000,829.2,14795.9,653,16795.0,107.4,81.8,1,100.1,1791.1,1,107.1,2764.0,1,111.1,1721.2,1,104.4,3397.4,1,171.5,3628.2,1,127.7,1412.1,1,
pick_up_the_ketchup_and_place_it_in_the_basket,8,1,1.0000,872.9,14768.9,666,16751.4,116.2,86.5,1,102.3,2041.7,1,105.2,2765.1,1,114.8,1713.9,1,101.1,3486.3,1,169.1,3363.4,1,164.3,1312.0,1,
pick_up_the_ketchup_and_place_it_in_the_basket,9,1,1.0000,865.1,15358.7,671,17385.4,117.5,91.8,1,109.8,2197.3,1,110.2,2808.0,1,131.5,1837.8,1,117.3,3827.6,1,167.9,3283.3,1,110.8,1313.0,1,
pick_up_the_ketchup_and_place_it_in_the_basket,10,1,1.0000,814.1,14351.5,656,16253.1,113.3,86.6,1,107.7,2033.7,1,103.5,2629.4,1,111.7,1643.1,1,120.1,3288.1,1,151.9,3405.1,1,105.8,1265.5,1,
pick_up_the_ketchup_and_place_it_in_the_basket,11,1,1.0000,870.7,15152.6,652,17129.2,107.0,81.4,1,99.5,1656.9,1,141.4,2873.0,1,124.2,1837.6,1,107.4,3423.9,1,161.3,5279.7,1,129.9,0.2,1,
pick_up_the_ketchup_and_place_it_in_the_basket,12,1,1.0000,864.5,14963.1,659,16916.5,129.1,91.7,1,128.2,2106.2,1,116.1,2823.2,1,114.5,1758.5,1,107.9,3480.0,1,157.3,3338.6,1,111.4,1364.8,1,
pick_up_the_ketchup_and_place_it_in_the_basket,13,1,1.0000,819.1,15357.0,676,17285.3,116.2,91.3,1,110.0,2127.7,1,106.7,2880.0,1,108.9,1791.3,1,106.7,3591.9,1,161.2,4778.7,1,109.4,96.2,1,
pick_up_the_ketchup_and_place_it_in_the_basket,14,1,1.0000,837.5,15253.7,674,17299.4,117.1,90.7,1,108.0,2459.3,1,103.1,2678.0,1,109.0,1533.7,1,105.3,3494.0,1,168.9,3523.1,1,126.1,1475.0,1,
pick_up_the_ketchup_and_place_it_in_the_basket,15,1,1.0000,892.9,16139.7,691,18185.6,123.8,89.0,1,115.7,2456.0,1,129.2,3026.3,1,130.1,1864.1,1,124.3,4086.2,1,164.9,3262.8,1,104.8,1355.4,1,
pick_up_the_ketchup_and_place_it_in_the_basket,16,1,1.0000,936.7,16493.8,667,18683.6,132.8,88.0,1,116.7,2078.2,1,121.9,3228.6,1,129.8,2033.1,1,120.8,3913.2,1,179.7,5152.6,1,135.1,0.2,1,
pick_up_the_ketchup_and_place_it_in_the_basket,17,0,0.0000,856.3,17501.0,732,19443.9,115.8,92.0,1,112.4,1511.1,1,105.2,3019.8,1,114.5,2011.3,1,109.0,4371.8,1,169.5,5136.9,1,129.8,1358.2,1,
pick_up_the_ketchup_and_place_it_in_the_basket,18,1,1.0000,813.2,15212.5,658,17099.3,110.8,81.3,1,102.1,1818.8,1,109.6,2933.0,1,110.2,1880.1,1,104.7,3573.8,1,164.2,4925.3,1,111.6,0.1,1,
pick_up_the_ketchup_and_place_it_in_the_basket,19,0,0.0000,843.0,16571.1,700,18559.6,111.1,82.1,1,105.3,2033.6,1,105.1,3047.0,1,112.9,1955.4,1,105.6,4344.7,1,171.0,5108.3,1,132.0,0.1,1,
pick_up_the_ketchup_and_place_it_in_the_basket,20,1,1.0000,835.5,15208.0,677,17131.0,117.7,90.8,1,105.3,2235.1,1,105.4,2813.7,1,120.7,1812.4,1,102.9,3460.6,1,174.3,3441.9,1,109.1,1353.5,1,
pick_up_the_ketchup_and_place_it_in_the_basket,21,1,1.0000,833.2,16214.0,689,18232.8,110.1,83.3,1,103.7,1557.3,1,104.0,2849.0,1,110.6,1759.2,1,107.2,3247.8,1,165.1,5247.1,1,132.4,1470.3,1,
pick_up_the_ketchup_and_place_it_in_the_basket,22,1,1.0000,858.6,15803.4,680,17850.1,119.2,93.5,1,110.8,2138.3,1,106.1,2927.4,1,112.3,1918.5,1,107.4,3638.8,1,171.0,5031.9,1,131.6,55.1,1,
pick_up_the_ketchup_and_place_it_in_the_basket,23,1,1.0000,800.6,13714.9,633,15578.3,108.5,80.6,1,102.2,1725.7,1,107.1,2639.7,1,111.4,1712.7,1,103.9,2945.4,1,154.4,3293.6,1,113.0,1317.2,1,
pick_up_the_ketchup_and_place_it_in_the_basket,24,1,1.0000,839.2,15397.9,695,17333.5,119.3,95.6,1,115.2,2408.1,1,105.8,2740.5,1,114.4,1769.1,1,105.5,3787.5,1,167.5,3270.1,1,111.4,1327.0,1,
pick_up_the_ketchup_and_place_it_in_the_basket,25,1,1.0000,812.7,15123.7,683,16998.6,110.1,81.4,1,102.7,2331.0,1,109.5,2685.4,1,114.1,1740.6,1,105.0,3654.2,1,162.2,3283.0,1,109.2,1348.1,1,
pick_up_the_ketchup_and_place_it_in_the_basket,26,0,0.0000,828.7,16199.9,699,18107.7,117.4,91.3,1,108.7,1995.5,1,107.1,3028.5,1,115.3,2045.4,1,105.2,4318.2,1,168.1,4720.9,1,107.0,0.1,1,
pick_up_the_ketchup_and_place_it_in_the_basket,27,1,1.0000,867.6,15673.5,684,17750.6,126.1,110.8,1,107.8,2581.2,1,106.8,2763.6,1,110.7,1622.0,1,111.9,3706.8,1,181.1,3410.3,1,123.2,1478.9,1,
pick_up_the_ketchup_and_place_it_in_the_basket,28,1,1.0000,949.5,15934.7,690,17990.2,134.4,90.5,1,121.1,2683.7,1,139.7,2779.0,1,134.7,1729.9,1,109.4,3624.3,1,187.4,3571.7,1,122.8,1455.5,1,
pick_up_the_ketchup_and_place_it_in_the_basket,29,1,1.0000,919.6,15833.7,675,17903.2,161.1,90.6,1,121.5,2284.4,1,120.5,3139.1,1,144.0,1904.2,1,107.3,3612.3,1,152.7,4802.9,1,112.5,0.1,1,
pick_up_the_ketchup_and_place_it_in_the_basket,30,1,1.0000,860.4,14173.0,647,16181.0,162.6,109.3,1,107.7,1889.7,1,107.4,2682.1,1,106.2,1648.3,1,111.5,3278.9,1,158.7,3226.9,1,106.3,1337.8,1,
pick_up_the_ketchup_and_place_it_in_the_basket,31,1,1.0000,815.2,14812.6,673,16777.5,119.1,82.3,1,114.3,2321.4,1,108.3,2685.1,1,104.5,1661.9,1,108.6,3555.4,1,157.8,3160.5,1,102.7,1346.1,1,
pick_up_the_ketchup_and_place_it_in_the_basket,32,1,1.0000,867.0,14991.0,679,16969.4,116.3,83.0,1,154.6,2199.4,1,104.7,2799.6,1,113.2,1733.0,1,101.9,3618.2,1,168.2,3249.8,1,108.1,1307.9,1,
pick_up_the_ketchup_and_place_it_in_the_basket,33,1,1.0000,841.5,14516.4,632,16432.3,114.2,122.2,1,116.3,1493.9,1,107.7,2895.1,1,116.2,1871.1,1,101.6,3284.0,1,161.4,4850.0,1,124.0,0.1,1,
pick_up_the_ketchup_and_place_it_in_the_basket,34,1,1.0000,839.4,14777.6,672,16815.8,152.3,83.3,1,104.4,2221.1,1,106.6,2770.6,1,109.8,1625.7,1,99.9,3533.5,1,154.7,3184.5,1,111.7,1358.8,1,
pick_up_the_ketchup_and_place_it_in_the_basket,35,1,1.0000,865.5,15124.5,659,17121.4,134.1,84.8,1,103.9,1901.8,1,126.2,3187.2,1,126.4,1808.5,1,103.3,3413.4,1,157.6,3368.8,1,114.1,1360.1,1,
pick_up_the_ketchup_and_place_it_in_the_basket,36,1,1.0000,790.4,14418.0,658,16280.4,112.3,112.3,1,103.0,1914.3,1,102.6,2704.5,1,102.1,1688.4,1,101.1,3428.8,1,154.3,3238.6,1,114.9,1331.1,1,
pick_up_the_ketchup_and_place_it_in_the_basket,37,1,1.0000,812.9,14717.9,670,16641.5,116.4,81.9,1,101.7,2267.5,1,104.7,2658.1,1,112.0,1661.8,1,100.9,3405.0,1,164.8,3284.4,1,112.4,1359.2,1,
pick_up_the_ketchup_and_place_it_in_the_basket,38,1,1.0000,866.3,15089.1,671,17066.5,111.2,82.1,1,154.5,2321.5,1,113.7,2844.2,1,109.0,1764.4,1,102.7,3489.1,1,165.2,3240.2,1,110.1,1347.7,1,
pick_up_the_ketchup_and_place_it_in_the_basket,39,1,1.0000,881.8,14472.1,635,16492.8,110.8,83.2,1,134.8,1575.5,1,105.4,2824.6,1,116.4,1731.4,1,104.9,3280.4,1,181.2,3518.3,1,128.3,1458.8,1,
pick_up_the_ketchup_and_place_it_in_the_basket,40,1,1.0000,846.4,14710.5,628,16643.8,117.8,95.1,1,123.5,1550.3,1,109.0,2873.7,1,111.7,1829.8,1,110.1,3416.6,1,164.7,4944.7,1,109.6,0.2,1,
pick_up_the_ketchup_and_place_it_in_the_basket,41,1,1.0000,823.5,14233.6,655,16125.8,117.0,91.3,1,110.2,1952.6,1,103.9,2704.9,1,111.4,1719.7,1,101.8,3268.0,1,165.5,3177.0,1,113.7,1319.9,1,
pick_up_the_ketchup_and_place_it_in_the_basket,42,1,1.0000,863.6,14722.8,675,16711.5,116.2,91.3,1,108.3,2176.6,1,146.9,2802.6,1,114.8,1743.2,1,102.6,3446.6,1,160.5,3117.4,1,114.2,1345.1,1,
pick_up_the_ketchup_and_place_it_in_the_basket,43,1,1.0000,810.1,14310.0,658,16197.2,109.8,82.2,1,104.3,2073.9,1,102.7,2640.1,1,109.5,1614.9,1,108.8,3382.3,1,167.1,3230.2,1,108.0,1286.3,1,
pick_up_the_ketchup_and_place_it_in_the_basket,44,1,1.0000,847.9,14342.7,645,16305.2,117.4,91.4,1,109.3,1712.8,1,104.7,2773.4,1,109.4,1682.8,1,104.9,3236.6,1,168.4,3429.1,1,133.9,1416.4,1,
pick_up_the_ketchup_and_place_it_in_the_basket,45,0,0.0000,833.9,16810.7,735,18676.9,107.8,80.3,1,99.9,1553.7,1,104.5,3042.8,1,111.7,2013.9,1,147.3,4235.7,1,153.0,4635.9,1,109.7,1248.3,1,
pick_up_the_ketchup_and_place_it_in_the_basket,46,1,1.0000,820.1,15121.4,671,17020.7,115.9,91.2,1,110.3,2093.4,1,109.3,2979.1,1,104.7,1821.0,1,109.3,3525.5,1,162.2,4611.0,1,108.5,0.1,1,
pick_up_the_ketchup_and_place_it_in_the_basket,47,1,1.0000,821.0,14158.7,646,16069.9,120.5,92.7,1,113.0,1943.7,1,112.2,2646.2,1,105.9,1657.0,1,106.5,3182.5,1,157.8,3328.9,1,105.1,1307.8,1,
pick_up_the_ketchup_and_place_it_in_the_basket,48,1,1.0000,823.3,13627.3,628,15515.6,123.7,92.9,1,109.6,1584.2,1,102.2,2721.6,1,106.4,1654.1,1,113.0,2962.9,1,157.1,3302.1,1,111.2,1309.6,1,
pick_up_the_ketchup_and_place_it_in_the_basket,49,0,0.0000,952.5,16397.4,663,18555.4,137.7,101.3,1,129.6,1669.4,1,119.1,3120.4,1,133.1,1991.0,1,120.9,4310.6,1,180.5,5204.5,1,131.6,0.2,1,
