task,init_index,success,completion_rate,total_plan_ms,total_exec_ms,total_steps,wall_ms,seg0_plan_ms,seg0_exec_ms,seg0_ok,seg1_plan_ms,seg1_exec_ms,seg1_ok,seg2_plan_ms,seg2_exec_ms,seg2_ok,seg3_plan_ms,seg3_exec_ms,seg3_ok,seg4_plan_ms,seg4_exec_ms,seg4_ok,seg5_plan_ms,seg5_exec_ms,seg5_ok,seg6_plan_ms,seg6_exec_ms,seg6_ok,fail_reason
pick_up_the_salad_dressing_and_place_it_in_the_basket,10,1,1.0000,827.1,15149.7,675,17093.7,119.4,92.6,1,108.6,3003.3,1,158.6,2677.5,1,114.2,1535.0,1,107.0,3109.8,1,114.1,3383.9,1,105.2,1347.6,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,11,1,1.0000,790.2,14135.5,635,16023.4,104.1,75.1,1,98.1,2356.6,1,164.3,2721.3,1,104.2,1584.6,1,104.5,2566.6,1,103.7,3423.5,1,111.2,1407.8,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,12,1,1.0000,817.4,13856.4,619,15779.1,110.7,82.5,1,104.5,1948.5,1,171.7,2821.8,1,109.9,1680.7,1,105.5,2547.1,1,107.5,3389.8,1,107.6,1386.1,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,13,1,1.0000,814.9,14276.0,642,16163.7,108.8,84.3,1,102.3,2859.2,1,166.6,2682.5,1,104.1,1474.3,1,118.5,2486.2,1,114.7,3425.5,1,99.9,1263.9,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,14,1,1.0000,890.7,13678.9,616,15641.1,117.7,93.6,1,158.5,1679.1,1,181.5,2683.9,1,106.7,1751.8,1,104.9,2706.3,1,115.0,3383.9,1,106.3,1380.3,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,15,1,1.0000,815.2,15108.7,678,17029.1,119.7,95.6,1,114.8,3398.8,1,153.2,2613.4,1,105.6,1540.2,1,103.7,2799.6,1,113.9,3334.6,1,104.3,1326.6,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,16,1,1.0000,825.1,14180.0,635,16107.9,119.2,93.2,1,106.9,2093.3,1,157.5,2706.5,1,108.9,1639.4,1,102.5,2884.2,1,109.9,3409.5,1,120.3,1353.8,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,17,1,1.0000,817.7,14564.0,664,16464.9,118.4,95.0,1,109.2,2963.5,1,153.9,2724.2,1,121.1,1532.2,1,104.1,2743.9,1,104.8,3213.7,1,106.2,1291.5,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,18,1,1.0000,835.5,17149.6,769,19100.9,120.0,94.1,1,115.5,5024.8,1,146.3,2573.5,1,111.9,1536.2,1,109.5,3055.2,1,119.7,3513.5,1,112.5,1352.3,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,19,1,1.0000,841.9,15051.7,677,16979.9,121.3,92.1,1,108.7,3430.8,1,165.0,2600.6,1,106.7,1546.2,1,110.6,2786.4,1,118.3,3261.2,1,111.3,1334.3,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,20,1,1.0000,822.2,13654.7,614,15546.3,109.3,81.4,1,99.5,1712.6,1,170.1,2940.9,1,109.5,1721.4,1,116.9,2556.0,1,108.3,3313.7,1,108.7,1328.8,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,21,1,1.0000,804.2,14385.9,653,16271.1,116.8,92.3,1,108.3,2460.1,1,154.1,2666.3,1,104.6,1616.0,1,111.9,2932.9,1,103.7,3313.3,1,104.7,1305.1,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,22,1,1.0000,873.6,14571.0,642,16562.2,161.6,94.2,1,112.8,2703.0,1,153.6,2795.5,1,106.3,1611.5,1,107.2,2480.5,1,126.5,3487.6,1,105.6,1398.9,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,23,1,1.0000,839.3,14612.7,645,16541.8,117.4,84.8,1,104.2,2306.6,1,141.3,2709.5,1,142.0,1654.6,1,105.9,2958.6,1,121.9,3535.8,1,106.6,1362.8,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,24,1,1.0000,873.5,13260.6,589,15262.1,124.7,93.6,1,111.0,1557.5,1,164.1,2841.0,1,121.3,1757.6,1,112.8,2239.4,1,124.1,3354.3,1,115.5,1417.1,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,25,1,1.0000,811.3,14106.0,640,15964.2,120.2,85.0,1,106.2,2179.8,1,159.4,2599.6,1,104.2,1559.9,1,108.3,2945.7,1,109.6,3409.8,1,103.4,1326.2,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,26,1,1.0000,835.6,15189.7,672,17166.7,118.1,92.6,1,107.9,3096.3,1,153.0,2604.7,1,116.2,1583.6,1,109.9,3044.5,1,110.4,3438.3,1,120.0,1329.8,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,27,1,1.0000,820.4,13816.9,621,15738.8,116.1,92.5,1,109.2,2178.4,1,160.5,2698.2,1,110.6,1615.0,1,108.8,2514.1,1,108.7,3405.7,1,106.5,1312.8,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,28,1,1.0000,808.2,14674.0,646,16583.1,116.1,84.4,1,108.0,2301.6,1,141.9,2751.9,1,111.2,1618.3,1,110.6,3008.3,1,111.5,3564.2,1,108.8,1345.4,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,29,1,1.0000,832.0,14206.2,649,16062.2,122.1,94.8,1,114.3,2652.2,1,142.8,2536.5,1,108.8,1562.9,1,109.5,2705.6,1,124.5,3337.6,1,110.1,1316.5,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,30,1,1.0000,826.7,13711.7,626,15608.5,125.7,100.3,1,110.5,2221.7,1,164.7,2637.4,1,111.0,1574.9,1,105.0,2498.2,1,105.8,3330.6,1,104.1,1348.5,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,31,1,1.0000,804.6,14138.5,643,16030.8,120.6,93.5,1,107.0,2773.7,1,160.4,2672.7,1,99.1,1539.9,1,101.7,2305.9,1,104.7,3403.2,1,111.0,1349.7,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,32,1,1.0000,803.7,13538.9,607,15442.6,110.2,83.0,1,101.7,1751.3,1,163.6,2779.1,1,105.9,1716.6,1,105.7,2449.9,1,109.0,3404.2,1,107.7,1354.9,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,33,1,1.0000,817.0,13911.7,627,15822.9,109.9,83.1,1,103.0,1917.7,1,151.4,2804.0,1,109.0,1707.4,1,99.7,2681.5,1,101.1,3361.6,1,143.0,1356.4,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,34,1,1.0000,837.7,14723.0,661,16666.6,119.1,93.1,1,121.6,2849.0,1,162.3,2717.6,1,113.4,1596.0,1,102.7,2699.6,1,106.8,3390.0,1,111.8,1377.6,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,35,1,1.0000,801.2,15011.4,661,16910.6,121.3,93.8,1,112.5,2620.8,1,140.1,2689.3,1,103.6,1605.3,1,110.9,3231.6,1,106.2,3430.7,1,106.7,1339.8,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,36,1,1.0000,794.7,14707.3,655,16622.7,111.5,83.6,1,101.9,2925.0,1,151.2,2725.4,1,109.3,1599.8,1,104.1,2693.5,1,106.3,3355.0,1,110.4,1325.0,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,37,1,1.0000,820.9,14721.5,659,16629.8,110.3,83.9,1,102.6,2614.3,1,158.8,2689.8,1,120.0,1634.1,1,110.1,2944.5,1,107.4,3425.3,1,111.8,1329.6,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,38,1,1.0000,950.3,14638.1,651,16704.0,136.3,84.2,1,105.7,2428.6,1,160.6,2629.4,1,176.3,1650.2,1,112.6,2987.4,1,143.6,3513.1,1,115.2,1345.2,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,39,1,1.0000,817.9,15014.0,671,16943.9,112.7,85.2,1,101.0,3327.6,1,159.5,2650.9,1,109.5,1552.2,1,108.1,2689.8,1,119.0,3371.0,1,108.1,1337.3,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,40,1,1.0000,810.1,14644.2,659,16508.5,111.0,83.7,1,101.7,2807.3,1,169.7,2619.1,1,107.1,1591.1,1,105.3,2773.0,1,107.8,3414.1,1,107.4,1355.9,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,41,1,1.0000,815.3,14840.0,659,16722.1,118.6,89.4,1,110.9,2436.9,1,159.8,2652.1,1,104.7,1646.3,1,105.0,3220.0,1,111.3,3450.4,1,104.9,1344.9,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,42,1,1.0000,811.5,15214.8,668,17117.1,113.8,83.4,1,100.5,2833.1,1,160.7,2614.1,1,108.7,1666.9,1,106.4,3127.1,1,114.3,3527.8,1,107.1,1362.4,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,43,1,1.0000,924.5,15130.5,663,17157.1,122.7,95.7,1,195.2,3498.7,1,141.9,2638.5,1,140.7,1585.0,1,107.1,2490.7,1,112.6,3434.4,1,104.3,1387.6,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,44,1,1.0000,839.3,13792.5,625,15725.5,155.8,97.5,1,105.8,2365.7,1,151.1,2628.8,1,105.1,1596.4,1,105.1,2403.3,1,112.8,3266.3,1,103.5,1434.5,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,45,1,1.0000,852.6,13346.7,598,15316.6,119.5,94.5,1,142.7,1642.3,1,156.9,2827.4,1,105.2,1711.4,1,109.9,2298.4,1,112.5,3360.8,1,105.8,1411.9,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,46,1,1.0000,815.6,15482.8,688,17400.5,115.3,86.9,1,110.9,3506.3,1,155.7,2654.8,1,105.0,1551.1,1,105.6,2736.8,1,116.9,3575.8,1,106.3,1371.1,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,47,1,1.0000,842.1,14216.9,630,16160.6,112.6,84.2,1,108.0,2492.4,1,174.7,2738.4,1,104.9,1630.9,1,108.8,2502.2,1,126.1,3415.6,1,107.1,1353.3,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,48,1,1.0000,823.2,14806.6,662,16732.6,116.1,85.1,1,104.7,3162.5,1,165.7,2656.6,1,107.6,1526.8,1,107.1,2615.6,1,113.8,3399.3,1,108.2,1360.7,1,
pick_up_the_salad_dressing_and_place_it_in_the_basket,49,1,1.0000,842.5,15269.3,684,17231.4,114.3,86.7,1,109.0,3694.9,1,142.6,2586.0,1,106.9,1554.0,1,102.0,2640.4,1,157.9,3359.8,1,109.8,1347.6,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,0,1,1.0000,810.9,13310.4,597,15160.6,114.8,82.1,1,105.4,1481.5,1,161.5,3199.5,1,110.8,2241.6,1,104.0,2138.0,1,105.8,2705.2,1,108.6,1462.6,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,1,1,1.0000,922.0,14101.4,638,16117.7,121.2,103.0,1,135.8,1861.2,1,162.6,3020.7,1,146.6,2115.2,1,107.5,2823.4,1,137.8,2751.2,1,110.5,1426.7,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,2,1,1.0000,889.8,14789.8,675,16771.8,119.4,91.4,1,110.3,3463.3,1,151.3,2665.0,1,155.3,1869.9,1,106.7,2464.4,1,134.3,2788.3,1,112.5,1447.5,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,1,1.0000,822.3,14410.0,643,16287.8,119.4,91.8,1,108.5,2233.1,1,166.7,2880.4,1,105.1,2054.4,1,109.9,2608.6,1,105.1,2962.7,1,107.5,1579.0,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,4,1,1.0000,848.7,16733.2,768,18622.9,113.7,81.9,1,104.2,5152.0,1,146.0,2634.1,1,117.3,1832.8,1,151.2,2973.0,1,108.1,2622.1,1,108.2,1437.2,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,5,1,1.0000,863.1,13846.0,627,15762.4,121.2,82.2,1,106.2,2290.4,1,183.1,2914.1,1,119.1,2123.7,1,105.3,2135.2,1,122.3,2893.9,1,105.9,1406.6,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,6,1,1.0000,826.8,13953.6,622,15867.1,110.3,79.7,1,101.1,1983.4,1,172.7,3033.9,1,112.5,2194.3,1,102.3,2429.7,1,110.9,2766.6,1,117.0,1466.2,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,7,1,1.0000,850.6,14035.4,623,15970.0,113.7,82.0,1,104.3,1585.1,1,157.7,3096.6,1,135.6,2291.8,1,105.6,2756.6,1,106.7,2765.9,1,127.0,1457.5,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,8,1,1.0000,815.1,15298.8,679,17184.3,119.2,91.8,1,110.2,2596.2,1,148.3,2871.7,1,107.6,2098.9,1,114.1,3161.4,1,104.8,3027.3,1,110.9,1451.6,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,9,1,1.0000,853.0,16648.0,757,18587.7,119.2,90.5,1,108.2,4926.2,1,192.5,2705.1,1,109.0,1781.6,1,105.2,2864.3,1,106.9,2725.3,1,111.9,1555.0,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,10,1,1.0000,805.9,14159.1,654,16083.9,117.0,90.4,1,104.8,2832.5,1,157.4,2712.5,1,107.4,1882.1,1,107.0,2685.6,1,108.7,2559.3,1,103.6,1396.7,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,11,1,1.0000,815.2,14457.5,642,16375.6,113.1,82.0,1,103.6,2790.9,1,158.1,2845.2,1,110.0,2024.2,1,114.2,2401.7,1,106.3,2849.2,1,110.0,1464.3,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,12,1,1.0000,818.8,14648.3,667,16505.1,116.4,91.7,1,105.4,2739.4,1,152.2,2736.9,1,113.0,1894.3,1,103.6,3012.4,1,118.1,2759.4,1,110.1,1414.2,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,13,1,1.0000,835.9,13996.4,625,15861.2,118.2,91.5,1,109.8,1919.8,1,172.4,3000.5,1,115.0,2228.3,1,106.4,2563.0,1,107.4,2771.1,1,106.8,1422.2,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,14,1,1.0000,842.1,13447.7,605,15372.1,119.3,91.1,1,110.4,1586.1,1,187.1,3128.7,1,107.2,2249.9,1,105.7,2279.6,1,103.5,2667.5,1,108.7,1444.8,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,15,1,1.0000,821.5,17448.8,808,19357.4,118.5,90.5,1,112.6,5282.0,1,158.1,2631.5,1,103.0,1761.3,1,120.0,3288.2,1,102.9,2940.7,1,106.4,1454.6,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,16,1,1.0000,821.7,14824.7,666,16726.9,122.5,94.1,1,111.8,2928.6,1,158.7,2818.7,1,103.1,1947.7,1,114.2,2625.8,1,103.7,2969.7,1,107.7,1440.0,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,17,1,1.0000,870.1,14509.2,650,16444.2,120.6,92.7,1,110.2,2421.6,1,154.9,2941.4,1,149.1,2049.0,1,117.3,2572.8,1,107.0,2965.0,1,110.9,1466.7,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,18,1,1.0000,817.2,14285.0,658,16180.8,109.6,80.3,1,97.2,3185.0,1,140.8,2780.7,1,147.3,1838.5,1,104.8,2301.0,1,107.5,2683.4,1,110.0,1416.3,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,19,1,1.0000,812.0,13874.9,634,15807.7,111.9,82.9,1,109.4,2683.0,1,143.1,2788.4,1,112.3,1955.2,1,105.5,2258.3,1,121.3,2687.3,1,108.5,1419.9,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,20,1,1.0000,825.5,14160.8,626,16107.1,121.1,92.7,1,112.0,1982.0,1,162.1,3016.8,1,108.3,2182.6,1,105.3,2408.7,1,111.7,3013.8,1,104.9,1464.0,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,21,1,1.0000,834.1,14763.7,661,16669.6,120.3,92.8,1,113.3,2948.0,1,168.8,2774.9,1,103.9,1917.6,1,111.9,2900.7,1,106.3,2695.5,1,109.8,1434.3,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,22,1,1.0000,833.4,14939.4,674,16852.3,120.2,91.9,1,110.7,3703.7,1,168.9,2609.6,1,106.6,1936.8,1,109.8,2501.9,1,110.8,2677.8,1,106.4,1417.7,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,23,1,1.0000,833.5,16339.7,752,18234.7,119.0,93.4,1,110.3,4817.9,1,155.6,2648.6,1,105.1,1819.6,1,108.5,2924.3,1,120.8,2632.2,1,114.2,1403.8,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,24,1,1.0000,800.5,14358.9,652,16212.6,119.1,90.6,1,113.0,2146.2,1,146.9,2878.9,1,104.8,2059.0,1,105.2,2920.9,1,107.3,2810.4,1,104.2,1453.0,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,25,1,1.0000,834.3,14574.7,646,16502.7,124.5,92.6,1,112.2,2155.0,1,155.2,2921.6,1,107.8,2084.9,1,114.0,2780.3,1,105.7,3093.9,1,114.9,1446.5,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,26,1,1.0000,823.6,13993.8,620,15876.0,114.5,81.2,1,104.3,1938.1,1,165.9,3047.4,1,114.5,2138.6,1,105.8,2331.1,1,106.8,2960.5,1,111.8,1497.0,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,27,1,1.0000,819.4,15058.8,667,16995.5,119.8,92.7,1,110.0,2017.5,1,159.3,2923.0,1,108.9,2105.8,1,105.9,3297.6,1,110.1,3140.3,1,105.4,1481.9,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,28,1,1.0000,817.0,14914.0,681,16787.6,123.5,92.7,1,107.6,2945.3,1,161.5,2659.6,1,104.0,1860.6,1,109.2,2999.2,1,105.9,2910.2,1,105.4,1446.4,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,29,1,1.0000,829.9,14600.0,656,16499.3,112.1,82.5,1,103.8,2399.3,1,166.2,2874.6,1,112.6,2044.2,1,104.9,2799.4,1,105.8,2948.0,1,124.4,1452.0,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,30,1,1.0000,839.4,14655.0,650,16544.4,127.9,91.8,1,119.6,2403.5,1,146.5,2910.4,1,102.3,2134.3,1,129.7,2723.8,1,105.1,2949.5,1,108.3,1441.8,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,31,1,1.0000,829.4,14158.0,631,16063.1,122.1,92.2,1,113.3,2804.6,1,156.3,2900.9,1,105.9,1984.2,1,114.7,2239.9,1,106.4,2667.2,1,110.6,1469.0,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,32,1,1.0000,815.5,14822.5,656,16712.9,119.0,93.1,1,110.3,2172.6,1,153.3,3000.9,1,104.8,2121.0,1,106.2,3256.3,1,114.8,2736.4,1,107.2,1442.2,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,33,1,1.0000,824.2,15533.5,694,17467.4,131.1,93.6,1,110.3,3152.4,1,144.4,2741.6,1,103.5,1869.4,1,123.9,3186.4,1,107.5,3048.7,1,103.4,1441.4,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,34,1,1.0000,826.2,13579.5,600,15465.7,127.5,93.7,1,119.1,1522.4,1,149.3,3229.6,1,105.4,2217.9,1,112.8,2311.0,1,103.0,2745.9,1,109.0,1458.9,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,35,1,1.0000,836.0,14882.2,661,16797.4,127.5,94.7,1,112.6,2698.8,1,158.2,2825.4,1,106.5,1989.9,1,108.1,2776.4,1,104.4,3005.8,1,118.6,1491.2,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,36,1,1.0000,863.7,13370.9,606,15288.6,122.3,97.7,1,110.0,1886.7,1,167.9,2984.0,1,108.8,2154.9,1,104.7,2186.2,1,138.1,2623.3,1,111.8,1438.1,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,37,1,1.0000,853.7,15219.9,683,17137.0,117.2,91.6,1,106.2,3061.2,1,178.8,2873.1,1,109.4,1838.7,1,105.0,2983.3,1,131.1,2920.1,1,106.1,1451.9,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,38,1,1.0000,818.9,14460.7,655,16346.4,117.7,91.0,1,106.5,2796.3,1,154.7,2817.2,1,111.4,1895.8,1,108.9,2623.8,1,112.1,2779.9,1,107.6,1456.8,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,39,1,1.0000,833.3,14933.7,672,16844.8,122.0,93.7,1,112.7,2857.1,1,160.3,2774.1,1,110.2,1847.6,1,109.1,2896.5,1,108.9,3049.3,1,110.0,1415.3,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,40,1,1.0000,822.1,14484.7,658,16357.9,125.7,92.5,1,109.4,3328.8,1,152.6,2720.0,1,115.9,1900.3,1,106.9,2316.1,1,106.1,2704.0,1,105.5,1423.0,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,41,1,1.0000,839.7,14629.8,639,16537.7,124.6,96.3,1,111.1,1765.8,1,158.4,3018.8,1,108.4,2295.9,1,104.7,3204.4,1,128.2,2831.6,1,104.3,1417.1,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,42,1,1.0000,826.9,14512.0,653,16428.3,126.7,114.9,1,105.1,2705.7,1,163.4,2779.1,1,106.0,1929.8,1,112.0,2752.9,1,105.4,2744.9,1,108.3,1484.8,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,43,1,1.0000,827.0,15254.4,688,17168.1,123.2,94.8,1,114.5,3397.7,1,161.3,2620.3,1,104.7,1844.0,1,111.7,2832.0,1,105.2,3063.6,1,106.4,1402.2,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,44,1,1.0000,824.3,14464.8,650,16386.5,118.8,93.0,1,112.1,2064.9,1,156.3,2903.6,1,104.3,2087.7,1,111.9,3141.5,1,111.5,2764.5,1,109.4,1409.6,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,45,1,1.0000,827.0,14939.1,672,16868.5,124.9,93.9,1,110.7,3551.0,1,157.2,2714.4,1,113.9,1879.1,1,105.0,2446.8,1,106.6,2804.2,1,108.8,1449.8,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,46,1,1.0000,798.5,14724.0,680,16616.7,113.1,85.5,1,102.8,2277.2,1,159.6,2810.4,1,105.9,1989.9,1,106.6,3182.6,1,106.1,2939.7,1,104.3,1438.7,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,47,1,1.0000,884.2,14694.4,652,16648.5,137.5,93.1,1,137.0,2129.8,1,155.2,2966.8,1,107.2,2174.8,1,119.3,3146.6,1,116.8,2721.1,1,111.3,1462.1,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,48,1,1.0000,788.1,13248.8,598,15139.8,114.2,82.1,1,104.5,1591.7,1,139.4,3057.0,1,112.4,2363.2,1,101.9,2093.1,1,106.3,2714.6,1,109.4,1347.1,1,
pick_up_the_tomato_sauce_and_place_it_in_the_basket,49,1,1.0000,789.4,14072.4,661,15876.4,114.8,83.1,1,102.5,2702.2,1,150.1,2679.8,1,105.1,1812.2,1,102.4,2797.2,1,113.5,2591.1,1,101.1,1406.8,1,
